id,package,repo_url,sfp_id,modified,published,vul_version,summary,details,severity,references
RUSTSEC-2018-0013,safe-transmute,https://github.com/nabijaczleweli/safe-transmute-rs,['Memory Access'],2021-10-19 22:14:35+00:00,2018-11-27T12:00:00Z,"[('0.4.0', '0.10.1'), ('0', '0.10.1')]","Heap overflow or corruption in safe-transmute
Vec-to-vec transmutations could lead to heap overflow/corruption
","An issue was discovered in the safe-transmute crate before 0.10.1 for Rust. A constructor's arguments are in the wrong order, causing heap memory corruption.
Affected versions of this crate switched the length and capacity arguments in the Vec::from_raw_parts() constructor,
which could lead to memory corruption or data leakage.

The flaw was corrected by using the constructor correctly.
",Critical,"['https://nvd.nist.gov/vuln/detail/CVE-2018-21000', 'https://crates.io/crates/safe-transmute', 'https://github.com/nabijaczleweli/safe-transmute-rs', 'https://github.com/nabijaczleweli/safe-transmute-rs/pull/36', 'https://rustsec.org/advisories/RUSTSEC-2018-0013.html']"
RUSTSEC-2020-0083,safe_app,https://github.com/maidsafe/safe_client_libs,[],2020-12-07 17:22:02+00:00,2020-12-07T12:00:00Z,"[('0.0.0-0', None)]","crate has been superseded by `sn_client`
","This crate has been superseded by `sn_client`.

The new repository location is:

<https://github.com/maidsafe/sn_client>
",nan,"['https://github.com/maidsafe/sn_client/pull/1267', 'https://rustsec.org/advisories/RUSTSEC-2020-0083.html', 'https://crates.io/crates/safe_app']"
RUSTSEC-2020-0084,safe_authenticator,https://github.com/maidsafe/safe_client_libs,[],2020-12-07 17:22:02+00:00,2020-12-07T12:00:00Z,"[('0.0.0-0', None)]","crate has been superseded by `sn_client`
","This crate has been superseded by `sn_client`.

The new repository location is:

<https://github.com/maidsafe/sn_client>
",nan,"['https://github.com/maidsafe/sn_client/pull/1267', 'https://rustsec.org/advisories/RUSTSEC-2020-0084.html', 'https://crates.io/crates/safe_authenticator']"
RUSTSEC-2020-0066,safe_bindgen,https://github.com/maidsafe/sn_bindgen,[],2020-11-02 14:48:54+00:00,2020-11-02T12:00:00Z,"[('0.0.0-0', None)]","crate has been renamed to `sn_bindgen`
","This crate has been renamed from `safe_bindgen` to `sn_bindgen`.

The new repository location is:

<https://github.com/maidsafe/sn_bindgen>
",nan,"['https://rustsec.org/advisories/RUSTSEC-2020-0066.html', 'https://github.com/maidsafe/sn_bindgen/pull/67', 'https://crates.io/crates/safe_bindgen']"
RUSTSEC-2020-0086,safe_core,https://github.com/maidsafe/safe_client_libs,[],2020-12-07 17:22:02+00:00,2020-12-07T12:00:00Z,"[('0.0.0-0', None)]","crate has been renamed to `sn_client`
","This crate has been renamed from `safe_core` to `sn_client`.

The new repository location is:

<https://github.com/maidsafe/sn_client>
",nan,"['https://crates.io/crates/safe_core', 'https://github.com/maidsafe/sn_client/pull/1267', 'https://rustsec.org/advisories/RUSTSEC-2020-0086.html']"
RUSTSEC-2020-0085,safe_vault,https://github.com/maidsafe/safe_vault,[],2020-12-07 17:22:02+00:00,2020-12-07T12:00:00Z,"[('0.0.0-0', None)]","crate has been renamed to `sn_node`
","This crate has been renamed from `safe_vault` to `sn_node`.

The new repository location is:

<https://github.com/maidsafe/sn_node>
",nan,"['https://github.com/maidsafe/sn_node/pull/1116', 'https://rustsec.org/advisories/RUSTSEC-2020-0085.html', 'https://crates.io/crates/safe_vault']"
GHSA-gvvv-w559-2hg6,scottqueue,https://github.com/rossdylan/rust-scottqueue,"['Synchronization', 'Memory Management']",2021-08-24 17:59:17+00:00,2021-08-25T20:57:17Z,"[('0.0.0-0', None), ('0', None)]","Queue<T> should have a Send bound on its Send/Sync traits
Data races in scottqueue
","Affected versions of this crate unconditionally implements `Send`/`Sync` for `Queue<T>`.

This allows (1) creating data races to a `T: !Sync` and (2) sending `T: !Send` to other threads, resulting in memory corruption or other undefined behavior.
An issue was discovered in the scottqueue crate through 2020-11-15 for Rust. There are unconditional implementations of Send and Sync for Queue<T>. This allows (1) creating data races to a `T: !Sync` and (2) sending `T: !Send` to other threads, resulting in memory corruption or other undefined behavior.

",High,"['https://github.com/rossdylan/rust-scottqueue/issues/1', 'https://nvd.nist.gov/vuln/detail/CVE-2020-36453', 'https://rustsec.org/advisories/RUSTSEC-2020-0133.html', 'https://crates.io/crates/scottqueue', 'https://github.com/rossdylan/rust-scottqueue']"
RUSTSEC-2021-0030,scratchpad,https://github.com/okready/scratchpad,['Memory Management'],2021-10-19 22:14:35+00:00,2021-02-18T12:00:00Z,"[('0.0.0-0', '1.3.1')]","move_elements can double-free objects on panic
","Affected versions of `scratchpad` used `ptr::read` to read elements while
calling a user provided function `f` on them.

Since the pointer read duplicates ownership, a panic inside the user provided
`f` function could cause a double free when unwinding.

The flaw was fixed in commit `891561bea` by removing the unsafe block and using
a plain iterator.
",Critical,"['https://github.com/okready/scratchpad/issues/1', 'https://crates.io/crates/scratchpad', 'https://rustsec.org/advisories/RUSTSEC-2021-0030.html']"
GHSA-jqqr-c2r2-9cvr,security-framework,https://github.com/kornelski/rust-security-framework,['Authentication'],2021-08-19 21:25:26+00:00,2021-08-25T20:42:59Z,"[('0', '0.1.12'), ('0.0.0-0', '0.1.12')]","Hostname verification skipped when custom root certs used
Improper Certificate Validation in security-framework
","If custom root certificates were registered with a `ClientBuilder`, the
hostname of the target server would not be validated against its presented leaf
certificate.

This issue was fixed by properly configuring the trust evaluation logic to
perform that check.
An issue was discovered in the security-framework crate before 0.1.12 for Rust. Hostname verification for certificates does not occur if ClientBuilder uses custom root certificates.
",Medium,"['https://github.com/sfackler/rust-security-framework', 'https://rustsec.org/advisories/RUSTSEC-2017-0003.html', 'https://crates.io/crates/security-framework', 'https://nvd.nist.gov/vuln/detail/CVE-2017-18588', 'https://github.com/sfackler/rust-security-framework/pull/27']"
RUSTSEC-2019-0025,serde_cbor,https://github.com/pyfisch/cbor,"['Memory Access', 'Cryptography']",2021-10-19 22:14:35+00:00,2019-10-03T12:00:00Z,"[('0', '0.10.2'), ('0.0.0-0', '0.10.2')]","Out of bounds write in serde_cbor
Flaw in CBOR deserializer allows stack overflow
","An issue was discovered in the serde_cbor crate before 0.10.2 for Rust. The CBOR deserializer can cause stack consumption via nested semantic tags.
Affected versions of this crate did not properly check if semantic tags were nested excessively during deserialization.

This allows an attacker to craft small (< 1 kB) CBOR documents that cause a stack overflow.
 
The flaw was corrected by limiting the allowed number of nested tags.
",High,"['https://github.com/pyfisch/cbor/releases/tag/v0.10.2', 'https://nvd.nist.gov/vuln/detail/CVE-2019-25001', 'https://crates.io/crates/serde_cbor', 'https://github.com/pyfisch/cbor', 'https://rustsec.org/advisories/RUSTSEC-2019-0025.html']"
RUSTSEC-2021-0127,serde_cbor,https://github.com/pyfisch/cbor,[],2021-12-01 14:04:55+00:00,2021-08-15T12:00:00Z,"[('0.0.0-0', None)]","serde_cbor is unmaintained
","The `serde_cbor` crate is unmaintained. The author has archived the github repository.

Alternatives proposed by the author:

 * [`ciborium`](https://crates.io/crates/ciborium)
 * [`minicbor`](https://crates.io/crates/minicbor)
",nan,"['https://rustsec.org/advisories/RUSTSEC-2021-0127.html', 'https://crates.io/crates/serde_cbor', 'https://github.com/pyfisch/cbor']"
GHSA-39vw-qp34-rmwf,serde_yaml,https://github.com/dtolnay/serde-yaml,['Resource Management'],2021-08-06 17:45:03+00:00,2021-08-25T21:00:18Z,"[('0.5.1', '0.8.4'), ('0.6.0-rc1', '0.8.4')]","Uncontrolled recursion leads to abort in deserialization
Uncontrolled recursion leads to abort in deserialization
","Affected versions of this crate did not properly check for recursion
while deserializing aliases.

This allows an attacker to make a YAML file with an alias referring
to itself causing an abort.

The flaw was corrected by checking the recursion depth.
Affected versions of this crate did not properly check for recursion
while deserializing aliases.

This allows an attacker to make a YAML file with an alias referring
to itself causing an abort.

The flaw was corrected by checking the recursion depth.

",nan,"['https://crates.io/crates/serde_yaml', 'https://github.com/dtolnay/serde-yaml/pull/105', 'https://rustsec.org/advisories/RUSTSEC-2018-0005.html', 'https://github.com/dtolnay/serde-yaml']"
RUSTSEC-2021-0100,sha2,https://github.com/RustCrypto/hashes,['Cryptography'],2021-09-09 16:22:48+00:00,2021-09-08T12:00:00Z,"[('0.9.7', '0.9.8')]","Incorrect hash in sha2
Miscomputed results when using AVX2 backend
","An issue was discovered in the sha2 crate 0.9.7 before 0.9.8 for Rust. Hashes of long messages may be incorrect when the AVX2-accelerated backend is used.
The v0.9.7 release of the `sha2` crate introduced a new AVX2-accelerated
backend which was automatically enabled for all x86/x86_64 CPUs where AVX2
support was autodetected at runtime.

This backend was buggy and would miscompute results for long messages
(i.e. messages spanning multiple SHA blocks).

The crate has since been yanked, but any users who upgraded to v0.9.7 should
immediately upgrade to v0.9.8 and recompute any hashes which were previously
computed by v0.9.7.
",Critical,"['https://github.com/RustCrypto/hashes', 'https://nvd.nist.gov/vuln/detail/CVE-2021-45696', 'https://crates.io/crates/sha2', 'https://raw.githubusercontent.com/rustsec/advisory-db/main/crates/sha2/RUSTSEC-2021-0100.md', 'https://rustsec.org/advisories/RUSTSEC-2021-0100.html', 'https://github.com/RustCrypto/hashes/pull/314']"
RUSTSEC-2020-0160,shamir,https://github.com/Nebulosus/shamir.git,['Cryptography'],2021-12-27 19:42:26+00:00,2020-01-21T12:00:00Z,"[('0.0.0-0', '2.0.0')]","Threshold value is ignored (all shares are n=3)
","Affected versions of this crate did not properly calculate secret shares requirements.

This reduces the security of the algorithm by restricting the crate to always
using a threshold value of three, rather than a configurable limit.

The flaw was corrected by correctly configuring the threshold.
",nan,"['https://crates.io/crates/shamir', 'https://rustsec.org/advisories/RUSTSEC-2020-0160.html', 'https://github.com/Nebulosus/shamir/issues/3']"
RUSTSEC-2020-0126,signal-simple,http://github.com/kitsuneninetails/signal-rust,"['Memory Access', 'Synchronization', 'Memory Management']",2021-10-19 22:14:35+00:00,2020-11-15T12:00:00Z,"[('0.0.0-0', None), ('0', None)]","SyncChannel<T> can move 'T: !Send' to other threads
Data races in signal-simple
SyncChannel<T> can move 'T: !Send' to other threads
","Affected versions of this crate unconditionally implement Send/Sync for `SyncChannel<T>`.
`SyncChannel<T>` doesn't provide access to `&T` but merely serves as a channel that consumes and returns owned `T`.

Users can create UB in safe Rust by sending `T: !Send` to other threads with `SyncChannel::send/recv` APIs. Using `T = Arc<Cell<_>` allows to create data races (which can lead to memory corruption), and using `T = MutexGuard<T>` allows to unlock a mutex from a thread that didn't lock the mutex.

An issue was discovered in the signal-simple crate through 2020-11-15 for Rust. There are unconditional implementations of Send and Sync for SyncChannel<T>.
Affected versions of this crate unconditionally implement Send/Sync for `SyncChannel<T>`.
`SyncChannel<T>` doesn't provide access to `&T` but merely serves as a channel that consumes and returns owned `T`.

Users can create UB in safe Rust by sending `T: !Send` to other threads with `SyncChannel::send/recv` APIs. Using `T = Arc<Cell<_>` allows to create data races (which can lead to memory corruption), and using `T = MutexGuard<T>` allows to unlock a mutex from a thread that didn't lock the mutex.
",nan,"['https://nvd.nist.gov/vuln/detail/CVE-2020-36446', 'http://github.com/kitsuneninetails/signal-rust', 'https://rustsec.org/advisories/RUSTSEC-2020-0126.html', 'https://github.com/kitsuneninetails/signal-rust/issues/2', 'https://raw.githubusercontent.com/rustsec/advisory-db/main/crates/signal-simple/RUSTSEC-2020-0126.md', 'https://crates.io/crates/signal-simple', 'https://github.com/kitsuneninetails/signal-rust/']"
RUSTSEC-2019-0008,simd-json,https://github.com/simd-lite/simd-json,['Memory Access'],2021-10-19 22:14:35+00:00,2019-06-24T12:00:00Z,"[('0.1.14-0', '0.1.15'), ('0', '0.1.15')]","Out of bounds read in simd-json
Flaw in string parsing can lead to crashes due to invalid memory access.
","An issue was discovered in the simd-json crate before 0.1.15 for Rust. There is an out-of-bounds read and an incorrect crossing of a page boundary.
The affected version of this crate did not guard against accessing memory
beyond the range of its input data. A pointer cast to read the data into
a 256-bit register could lead to a segmentation fault when the end plus
the 32 bytes (256 bit) read would overlap into the next page during string
parsing.

```
page   |  ...  page 1  ...  | ... page 2  ... |
data   | x[n * 32 byte]xx__ |                 |
access | ..][ 32 byte ]     |                 |
segflt |               [ 32 | byte ]          |
```

This allows an attacker to eventually crash a service.

The flaw was corrected by using a padding buffer for the last read from the
input. So that we are we never read over the boundary of the input data.
",High,"['https://crates.io/crates/simd-json', 'https://rustsec.org/advisories/RUSTSEC-2019-0008.html', 'https://nvd.nist.gov/vuln/detail/CVE-2019-15550', 'https://github.com/Licenser/simdjson-rs/pull/27', 'https://github.com/Licenser/simdjson-rs']"
GHSA-hqc8-j86x-2764,simple-slab,https://github.com/nathansizemore/simple-slab,"['Memory Access', 'Other']",2021-08-19 21:06:47+00:00,2021-08-25T20:48:33Z,"[('0', '0.3.3'), ('0.0.0-0', '0.3.3')]","Out of bounds read in simple-slab
`index()` allows out-of-bound read and `remove()` has off-by-one error
Off-by-one error in simple-slab
","An issue was discovered in the simple-slab crate before 0.3.3 for Rust. index() allows an out-of-bounds read.
`Slab::index()` does not perform the boundary checking, which leads to out-of-bound read access. `Slab::remove()` copies an element from an invalid address due to off-by-one error, resulting in memory leakage and uninitialized memory drop.
An issue was discovered in the simple-slab crate before 0.3.3 for Rust. remove() has an off-by-one error, causing memory leakage and a drop of uninitialized memory.
",Critical,"['https://rustsec.org/advisories/RUSTSEC-2020-0039.html', 'https://crates.io/crates/simple-slab', 'https://nvd.nist.gov/vuln/detail/CVE-2020-35892', 'https://github.com/nathansizemore/simple-slab', 'https://nvd.nist.gov/vuln/detail/CVE-2020-35893', 'https://github.com/nathansizemore/simple-slab/issues/2']"
RUSTSEC-2021-0125,simple_asn1,https://github.com/acw/simple_asn1,['Resource Management'],2021-11-18 00:32:59+00:00,2021-11-14T12:00:00Z,"[('0.6.0', '0.6.1')]","Uncontrolled Resource Consumption in simple_asn1
Panic on incorrect date input to `simple_asn1`
","An issue was discovered in the simple_asn1 crate 0.6.0 before 0.6.1 for Rust. There is a panic if UTCTime data, supplied by a remote attacker, has a second character greater than 0x7f.
Version 0.6.0 of the `simple_asn1` crate panics on certain malformed
inputs to its parsing functions, including `from_der` and `der_decode`.
Because this crate is frequently used with inputs from the network, this
should be considered a security vulnerability.

The issue occurs when parsing the old ASN.1 ""UTCTime"" time format.  If an
attacker provides a UTCTime where the first character is ASCII but the
second character is above 0x7f, a string slice operation in the
`from_der_` function will try to slice into the middle of a UTF-8
character, and cause a panic.

This error was introduced in commit
[`d7d39d709577710e9dc8`](https://github.com/acw/simple_asn1/commit/d7d39d709577710e9dc8833ee57d200eef366db8),
which updated `simple_asn1` to use `time` instead of `chrono` because of
[`RUSTSEC-2020-159`](https://rustsec.org/advisories/RUSTSEC-2020-0159).
Versions of `simple_asn1` before 0.6.0 are not affected by this issue.

The [patch](https://github.com/acw/simple_asn1/pull/28) was applied in
`simple_asn1` version 0.6.1.
",High,"['https://github.com/acw/simple_asn1/issues/27', 'https://raw.githubusercontent.com/rustsec/advisory-db/main/crates/simple_asn1/RUSTSEC-2021-0125.md', 'https://nvd.nist.gov/vuln/detail/CVE-2021-45711', 'https://github.com/acw/simple_asn1', 'https://crates.io/crates/simple_asn1', 'https://rustsec.org/advisories/RUSTSEC-2021-0125.html']"
